Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
St. Kitts and Nevis,KNA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15131.2009867336,15740.7908377181,15756.1344414582,14944.1554587629,15348.798602288,16652.5011997635,17081.5691160654,17994.928541049,18028.9734308952,20275.638922154,20298.1061441751,20686.3441866758,21516.79857801,18294.4184482591,..
St. Lucia,LCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.29684120533122,2.65513579123047,2.38405942581811,2.67862704790382,2.59546041613882,2.32546754136884,1.80276611926425,2.01898971997734,2.12135252971289,1.94414202235208,2.04470724765826,2.14415305954148,..,..,..
St. Lucia,LCA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9326.87130899919,8926.59501524221,8895.83525018725,9209.45594869904,9799.93262602997,9664.93771382851,10148.0988861991,10280.1225701464,10093.6180163617,10409.5372952193,10718.8599996044,10975.8265270407,10914.5026923556,8651.34933287437,..
St. Martin (French part),MAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.48440906602837,1.94637279526939,2.12775799065637,2.12329905282399,2.30372281607077,2.30166548514505,2.02533510089851,2.66377631627292,2.01585192651303,2.46649675244594,2.45843425054177,2.54060430088014,..,..,..
St. Vincent and the Grenadines,VCT,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4998.48083500278,5078.95966759294,5389.92050343409,5792.21673382976,6021.95290492886,6166.28893524034,6780.76992984477,6847.50646963894,6921.70247858157,7031.7258260713,7078.81195069106,7206.49809151104,7219.89202216269,6962.75366764871,..
Sudan,SDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.203482901331801,0.217724902047926,0.262673966633996,0.263063950982259,0.281655747900432,0.325045491829048,0.391124917071402,0.403658393144158,0.457548872645847,0.51396033465945,0.498365757244717,0.483235877575013,..,..,..
Sudan,SDN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,53.9509536784741,55.3521126760563,58.3899127061106,65.324985092427,68.0703778482838,67.0412963930998,19.146246596655,21.6508438818565,22.618226412202,..,..,..,..,..,..
Sudan,SDN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,53.9509536784741,55.3521126760563,58.3899127061106,65.324985092427,68.0703778482838,67.0412963930998,19.146246596655,21.6508438818565,22.618226412202,..,..,..,..,..,..
Sudan,SDN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
Sudan,SDN,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Sudan,SDN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,46.0490463215259,44.6478873239437,41.6100872938894,34.6750149075731,31.9296221517162,32.9587036069002,80.853753403345,78.3491561181435,64.5359086380011,..,..,..,..,..,..
Sudan,SDN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Sudan,SDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1123.55273055958,1163.75336652115,1199.699287972,1239.99981780266,1267.82051290431,1302.55306298322,1308.15358840972,1336.50178189381,1329.63596169544,1343.13438913636,1320.6460973952,1254.85907442123,1198.51786673816,1127.72434188827,..
Suriname,SUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.14262417612285,3.18943123208568,2.32255281733952,2.52081207038599,2.81558904553557,3.38364757208271,4.1842150942362,4.77156149349875,4.91830252389401,4.0893423947968,3.73356050208501,3.61119261372218,..,..,..
Suriname,SUR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,11.6040955631399,13.3603238866397,20.6231454005935,27.3890142964635,34.3994314143568,47.2990777338603,40.0641025641026,37.6605504587156,39.9468556244464,..,..,..,..,..,..
Suriname,SUR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,11.6040955631399,13.3603238866397,20.6231454005935,27.3890142964635,34.3994314143568,47.2990777338603,40.0641025641026,37.6605504587156,39.9468556244464,..,..,..,..,..,..
Suriname,SUR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
Suriname,SUR,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Suriname,SUR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,88.3959044368601,86.6396761133603,79.3768545994065,72.6109857035365,65.6005685856432,52.7009222661397,59.9358974358974,62.3394495412844,60.0531443755536,..,..,..,..,..,..
Suriname,SUR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Suriname,SUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6202.41625764791,6386.56818177251,6488.41459074634,6816.47170456041,7309.85030834825,7550.37854476163,9672.66963656549,9592.51869360504,9168.23715664009,8628.85572645612,8677.78217385552,9020.44078727509,9035.19701402727,7529.61409972682,..
Sweden,SWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.00533649890911,5.90155531274871,6.0526895476707,6.16193223013165,5.95872744531597,5.56061793405047,4.22379158156152,4.03254501031857,4.00033227249692,3.90906658564348,3.81101122742003,3.53800912688421,..,..,..
Sweden,SWE,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,3.07165825478032,3.63253813546211,4.83844580777096,6.4529949253577,2.98273258918858,2.12736400088403,1.54478504355327,1.03937377079073,1.08503004366057,..,..,..,..,..,..
Sweden,SWE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1.05555976341139,1.42949967511371,2.01431492842536,2.85937996291892,1.28829785129852,0.870773213778297,0.268573034221824,0.19537100954713,0.155621838931397,..,..,..,..,..,..
Sweden,SWE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,39.4654033918378,44.6232866115907,46.4287661895024,49.7972359080803,51.0875370039493,45.7026489438954,43.4271487476394,42.2502832879638,34.7364000716355,..,..,..,..,..,..
Sweden,SWE,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0.318113901302064,0.223398001175779,0.347648261758691,0.517066901070328,0.493825532560179,0.369399804249676,0.54694800399919,0.268960756476549,0.26245746645176,..,..,..,..,..,..
Sweden,SWE,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,54.1096597833796,48.9247810885238,45.2351738241309,39.5482312618648,39.6398831697138,45.971647775708,40.0971045082369,41.525456842544,46.5086981492117,..,..,..,..,..,..
Sweden,SWE,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,1.69798459006686,1.97964045917262,2.47648261758691,3.07654806136845,1.20060920532989,0.88719098285606,0.729264005332253,0.575042004767053,0.666950738277414,..,..,..,..,..,..
Sweden,SWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,41117.1524303504,41601.3076782847,42377.119637975,43194.9261684047,44891.323206397,45990.3743263984,49048.8187500238,49855.301012313,51545.4836095322,51955.8610703634,52576.8102821051,52983.0068617482,53490.3518198746,51539.5602204009,..
Switzerland,CHE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.08414239482201,6.24632253984659,5.98098521665731,6.10982339421946,6.12750985334168,6.1650250130595,5.37497098034872,4.85183819699684,4.71240447812445,4.73049099415311,4.5694192033924,4.40199104356902,..,..,..
Switzerland,CHE,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,1.63934426229508,1.53677277716795,1.70320018330406,1.78899082568807,1.79441008377045,1.87578951011438,1.18597206053551,0.803115460329235,1.06964007443606,..,..,..,..,..,..
Switzerland,CHE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.343294416550723,0.346196065186186,0.345222638050867,0.374617737003058,0.316292178814687,0.370312689266123,0.0669383003492433,0.0599126986391258,0.0680817586274717,..,..,..,..,..,..
Switzerland,CHE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,39.9945556832618,37.7311492020603,41.6008554189261,42.0290519877676,42.210913645972,40.3900396269186,37.8201396973225,39.3098627713903,34.931993887771,..,..,..,..,..,..
Switzerland,CHE,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,1.29604984574436,1.19057671198176,1.35797754525319,1.41437308868502,1.47811790495577,1.50547682084826,1.11903376018626,0.743202761690109,1.00155831580858,..,..,..,..,..,..
Switzerland,CHE,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,55.7044340935213,58.1327929297194,53.7905751164745,53.2400611620795,52.8427151021686,54.0345048365606,55.9676949941793,54.2580810818522,57.881598257107,..,..,..,..,..,..
Switzerland,CHE,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Switzerland,CHE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,74013.0564120652,74705.1554397886,74138.083483024,73555.5996365413,75112.8673911204,76784.6373295658,83344.523368231,84348.3928201784,84776.1421659748,85570.3960583982,86119.1453732551,87980.6706854377,88413.1917082485,85685.2902734836,..
Syrian Arab Republic,SYR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.40877268552927,2.46323708120124,2.45776495689575,2.4277623002508,2.50619438925451,3.02812815169049,1.55936629560253,1.44676490380296,1.44687477548854,1.51498087637235,1.70218550675028,1.64708751139417,..,..,..
Syrian Arab Republic,SYR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,87.1872149740255,87.2342018568434,91.2504908435369,90.6612941455321,86.9844436823893,87.6198654644339,87.9682361434186,88.8925808135947,97.6902857782003,..,..,..,..,..,..
Syrian Arab Republic,SYR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,50.0852599436888,45.8670260557053,45.7608967265198,41.7769952256797,45.8022882439131,50.5080864462573,27.3080933664875,22.513884273983,29.0643700016778,..,..,..,..,..,..
Syrian Arab Republic,SYR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,37.1019550303367,41.3671758011381,45.4895941170171,48.8842989198524,41.1821554384762,37.1117790181766,60.6601427769311,66.3786965396117,68.6259157765226,..,..,..,..,..,..
Syrian Arab Republic,SYR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,12.8127850259745,12.7657981431566,8.74950915646307,9.33870585446788,13.0155563176107,12.3801345355661,12.0317638565814,11.1074191864053,2.30971422179968,..,..,..,..,..,..
Syrian Arab Republic,SYR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Syrian Arab Republic,SYR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1254.59844952647,1240.8422234632,1265.90045169507,1331.34011722737,1390.30201216172,1433.81524349904,970.111762561884,910.442492170657,916.358033064448,891.095962643757,903.753685808881,925.242045869642,952.884880732399,..,..
Tajikistan,TJK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.353906622381151,0.340270095323106,0.331421513550705,0.331725661349374,0.3872483617368,0.360860987804666,0.392070157728832,0.54163251675668,0.563045812884972,0.687937716243006,0.717320531920764,0.805419539521981,..,..,..
Tajikistan,TJK,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,1.55822278374395,1.22375191211236,0.901842896353418,1.04791325943425,0.921714874780183,0.719719133996489,0.25708442886357,0.971345313258864,1.52662859806549,..,..,..,..,..,..
Tajikistan,TJK,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Tajikistan,TJK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
Tajikistan,TJK,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,1.55822278374395,1.22375191211236,0.901842896353418,1.04791325943425,0.921714874780183,0.719719133996489,0,0,0,..,..,..,..,..,..
Tajikistan,TJK,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,98.4417772162561,98.7762480878876,99.0981571036466,98.9520867405657,99.0782851252198,99.2802808660035,99.7429155711364,99.0286546867411,98.4733714019345,..,..,..,..,..,..
Tajikistan,TJK,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0.25708442886357,0.971345313258864,1.52662859806549,..,..,..,..,..,..
Tajikistan,TJK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,434.344317683431,468.26108666411,510.086246561169,556.268965145781,602.435960161457,630.781963975214,907.378103706601,945.525440287995,978.404981180605,1020.61615625236,1066.40674750893,1119.64284841807,1174.0917163624,1199.05988865871,..
Tanzania,TZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0880618649228308,0.0910258170446802,0.101033570597137,0.103473580580519,0.136437451213579,0.147723076344508,0.22296414348809,0.214569239341838,0.227066841446625,0.205846527728178,0.207828911434789,0.20563473262264,..,..,..
Tanzania,TZA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,13.6326860841424,5.2064631956912,3.75088464260439,4.13689356901091,39.7543439185141,49.985935302391,70.4931829658307,57.7102428043094,65.845909451946,..,..,..,..,..,..
Tanzania,TZA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,10.9223300970874,1.97486535008977,0.0353857041755131,1.39150056412185,26.3930497303775,16.5119549929677,21.4778656791786,15.4848046309696,21.9380460683082,..,..,..,..,..,..
Tanzania,TZA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
Tanzania,TZA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0,0,0,0,10.7849011384062,32.3206751054852,49.0153172866521,42.2254381733398,43.9078633836378,..,..,..,..,..,..
Tanzania,TZA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,86.3673139158576,94.7935368043088,96.2491153573956,95.8631064309891,60.2456560814859,50.014064697609,28.9008584413398,41.646566972182,33.4868943606036,..,..,..,..,..,..
Tanzania,TZA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,2.71035598705502,3.23159784560144,3.71549893842887,2.74539300488906,2.57639304973038,1.15330520393812,0,0,0,..,..,..,..,..,..
